Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3336,3007,58,142,32,3,94
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",42308,40518,761,158,235,19,617
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",45644,43525,819,300,267,22,711
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",6338,5714,113,268,62,6,175
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",86559,83074,1271,333,552,30,1299
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",92897,88788,1384,601,614,36,1474
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3089,2785,47,136,32,5,84
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",44035,42252,553,178,325,14,713
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",47124,45037,600,314,357,19,797
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3422,3092,60,149,31,4,86
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",42282,40390,775,175,254,26,662
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",45704,43482,835,324,285,30,748
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",6511,5877,107,285,63,9,170
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",86317,82642,1328,353,579,40,1375
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",92828,88519,1435,638,642,49,1545
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3212,2885,57,149,31,5,85
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",44143,42273,588,177,378,17,710
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",47355,45158,645,326,409,22,795
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3508,3169,61,157,31,2,88
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",42344,40350,808,168,277,27,714
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",45852,43519,869,325,308,29,802
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",6720,6054,118,306,62,7,173
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",86487,82623,1396,345,655,44,1424
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",93207,88677,1514,651,717,51,1597
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3310,2991,58,141,33,4,83
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",44220,42252,631,182,395,25,735
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",47530,45243,689,323,428,29,818
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",3685,3317,78,162,30,3,95
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",42456,40356,871,173,284,32,740
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",46141,43673,949,335,314,35,835
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",6995,6308,136,303,63,7,178
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19155,19155,"Pottawattamie County, Iowa",86676,82608,1502,355,679,57,1475
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US19155,19155,"Pottawattamie County, Iowa",93671,88916,1638,658,742,64,1653
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",223,192,5,4,5,0,17
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9434,9034,106,24,158,5,107
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9657,9226,111,28,163,5,124
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",233,203,4,12,3,0,11
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9024,8679,108,17,100,16,104
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9257,8882,112,29,103,16,115
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",456,395,9,16,8,0,28
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18458,17713,214,41,258,21,211
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18914,18108,223,57,266,21,239
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",223,192,5,4,5,0,17
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9434,9034,106,24,158,5,107
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9657,9226,111,28,163,5,124
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",233,203,4,12,3,0,11
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9024,8679,108,17,100,16,104
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9257,8882,112,29,103,16,115
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",456,395,9,16,8,0,28
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18458,17713,214,41,258,21,211
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18914,18108,223,57,266,21,239
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",224,192,6,4,5,0,17
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9434,9028,110,24,160,5,107
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9658,9220,116,28,165,5,124
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",238,207,4,12,3,0,12
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9011,8661,111,17,101,16,105
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9249,8868,115,29,104,16,117
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",462,399,10,16,8,0,29
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18445,17689,221,41,261,21,212
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18907,18088,231,57,269,21,241
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",228,193,7,4,6,0,18
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9383,8965,119,22,163,5,109
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9611,9158,126,26,169,5,127
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",241,203,6,15,3,0,14
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9011,8644,118,17,112,17,103
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9252,8847,124,32,115,17,117
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",469,396,13,19,9,0,32
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18394,17609,237,39,275,22,212
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18863,18005,250,58,284,22,244
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",242,205,7,4,6,0,20
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9328,8898,124,23,162,5,116
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9570,9103,131,27,168,5,136
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",275,223,18,15,3,0,16
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",8927,8563,103,17,118,16,110
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9202,8786,121,32,121,16,126
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",517,428,25,19,9,0,36
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18255,17461,227,40,280,21,226
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18772,17889,252,59,289,21,262
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",248,213,7,4,6,0,18
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9242,8799,123,26,171,5,118
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9490,9012,130,30,177,5,136
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",285,222,27,15,3,0,18
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",8866,8464,113,17,132,16,124
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9151,8686,140,32,135,16,142
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",533,435,34,19,9,0,36
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18108,17263,236,43,303,21,242
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18641,17698,270,62,312,21,278
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",271,232,9,4,7,0,19
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9266,8800,130,25,183,5,123
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9537,9032,139,29,190,5,142
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",311,239,35,16,3,0,18
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",8853,8417,123,19,154,19,121
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9164,8656,158,35,157,19,139
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",582,471,44,20,10,0,37
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",18119,17217,253,44,337,24,244
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18701,17688,297,64,347,24,281
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",284,245,9,4,8,0,18
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",9167,8677,147,22,191,5,125
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9451,8922,156,26,199,5,143
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",334,254,42,16,3,0,19
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",8765,8311,130,19,162,20,123
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",9099,8565,172,35,165,20,142
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",618,499,51,20,11,0,37
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19157,19157,"Poweshiek County, Iowa",17932,16988,277,41,353,25,248
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US19157,19157,"Poweshiek County, Iowa",18550,17487,328,61,364,25,285
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",43,39,0,0,0,1,3
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2596,2559,7,10,8,0,12
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2639,2598,7,10,8,1,15
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",48,42,0,1,0,1,4
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2444,2410,10,3,8,0,13
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2492,2452,10,4,8,1,17
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",91,81,0,1,0,2,7
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",5040,4969,17,13,16,0,25
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5131,5050,17,14,16,2,32
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",43,39,0,0,0,1,3
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2596,2559,7,10,8,0,12
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2639,2598,7,10,8,1,15
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",48,42,0,1,0,1,4
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2444,2410,10,3,8,0,13
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2492,2452,10,4,8,1,17
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",91,81,0,1,0,2,7
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",5040,4969,17,13,16,0,25
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5131,5050,17,14,16,2,32
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",45,41,0,0,0,1,3
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2594,2556,7,10,8,0,13
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2639,2597,7,10,8,1,16
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",49,43,0,1,0,1,4
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2434,2404,10,2,6,0,12
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2483,2447,10,3,6,1,16
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",94,84,0,1,0,2,7
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",5028,4960,17,12,14,0,25
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5122,5044,17,13,14,2,32
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",50,45,0,0,0,1,4
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2557,2518,7,10,9,0,13
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2607,2563,7,10,9,1,17
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",46,40,0,1,0,1,4
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2440,2408,10,2,7,0,13
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2486,2448,10,3,7,1,17
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",96,85,0,1,0,2,8
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",4997,4926,17,12,16,0,26
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5093,5011,17,13,16,2,34
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",48,43,0,0,0,1,4
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2542,2501,9,10,8,0,14
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2590,2544,9,10,8,1,18
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",49,42,2,0,0,1,4
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2439,2406,11,2,7,0,13
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2488,2448,13,2,7,1,17
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",97,85,2,0,0,2,8
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",4981,4907,20,12,15,0,27
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5078,4992,22,12,15,2,35
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",49,44,0,0,0,1,4
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2519,2476,8,10,10,1,14
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2568,2520,8,10,10,2,18
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",56,47,2,0,0,1,6
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2409,2375,11,1,7,1,14
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2465,2422,13,1,7,2,20
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",105,91,2,0,0,2,10
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",4928,4851,19,11,17,2,28
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5033,4942,21,11,17,4,38
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",47,42,0,0,0,1,4
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2513,2469,8,11,10,1,14
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2560,2511,8,11,10,2,18
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",53,44,2,0,0,1,6
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2420,2381,11,3,8,1,16
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2473,2425,13,3,8,2,22
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",100,86,2,0,0,2,10
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",4933,4850,19,14,18,2,30
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5033,4936,21,14,18,4,40
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",53,48,0,0,0,1,4
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2512,2468,8,10,10,1,15
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2565,2516,8,10,10,2,19
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",55,46,2,0,0,1,6
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",2448,2407,12,3,9,1,16
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",2503,2453,14,3,9,2,22
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US19159,19159,"Ringgold County, Iowa",108,94,2,0,0,2,10
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19159,19159,"Ringgold County, Iowa",4960,4875,20,13,19,2,31
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US19159,19159,"Ringgold County, Iowa",5068,4969,22,13,19,4,41
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",84,77,0,2,1,3,1
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US19161,19161,"Sac County, Iowa",5202,5131,16,3,11,2,39
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US19161,19161,"Sac County, Iowa",5286,5208,16,5,12,5,40
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",111,98,0,0,5,4,4
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US19161,19161,"Sac County, Iowa",4953,4904,15,3,4,1,26
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US19161,19161,"Sac County, Iowa",5064,5002,15,3,9,5,30
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",195,175,0,2,6,7,5
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19161,19161,"Sac County, Iowa",10155,10035,31,6,15,3,65
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US19161,19161,"Sac County, Iowa",10350,10210,31,8,21,10,70
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",84,77,0,2,1,3,1
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US19161,19161,"Sac County, Iowa",5202,5131,16,3,11,2,39
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US19161,19161,"Sac County, Iowa",5286,5208,16,5,12,5,40
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",111,98,0,0,5,4,4
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US19161,19161,"Sac County, Iowa",4953,4904,15,3,4,1,26
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US19161,19161,"Sac County, Iowa",5064,5002,15,3,9,5,30
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",195,175,0,2,6,7,5
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US19161,19161,"Sac County, Iowa",10155,10035,31,6,15,3,65
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US19161,19161,"Sac County, Iowa",10350,10210,31,8,21,10,70
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US19161,19161,"Sac County, Iowa",86,79,0,2,1,3,1
